area,bbox_area,convex_area,solidity,perimeter,euler_number,centroid-0,centroid-1,eccentricity,equivalent_diameter,feret_diameter_max,major_axis_length,minor_axis_length,orientation,mean_intensity,max_intensity,total_area,entropy,obj_intensity_sum,total_intensity_sum,distance_bin_0,distance_bin_1,distance_bin_2,distance_bin_3,distance_bin_4,distance_bin_5,distance_bin_6,distance_bin_7,distance_bin_8,distance_bin_9,patchID,patchsize,object_size
1750,2400,1839,0.951604133,168.6101731,1,39.89542857,39.84742857,0.346015203,47.20348719,50.99019514,48.80614221,45.79133339,1.258351484,143.5714286,203,1750,6.877179363,251250,363966,4850,355,315,139,244,196,82,129,73,17,58,80,10
1753,2303,1830,0.957923497,168.3675324,1,39.65145465,39.98859099,0.334674819,47.24393,50.21951812,48.71995507,45.91045458,1.366449924,135.2800913,190,1753,6.756797537,237146,338388,4845,354,160,283,128,226,178,72,107,47,59,80,10
1763,2303,1815,0.971349862,161.1248917,1,39.84515031,39.78162223,0.297523886,47.37849003,50.21951812,48.5257416,46.32822305,1.36243105,135.4895065,192,1763,6.661627226,238868,332660,4827,350,314,142,251,208,87,132,75,14,60,80,10
1763,2303,1815,0.971349862,161.1248917,1,39.84515031,39.78162223,0.297523886,47.37849003,50.21951812,48.5257416,46.32822305,1.36243105,135.4895065,192,1763,6.661627226,238868,332660,4827,350,314,142,251,208,87,132,75,14,61,80,10
1896,2600,1982,0.956609485,177.2670273,1,40.17879747,39.80590717,0.291772567,49.13310673,52.34500931,50.30732875,48.11834246,1.351296536,135.9335443,186,1896,6.813606494,257730,367101,4716,363,327,146,263,223,94,145,95,28,62,80,10
1896,2600,1982,0.956609485,177.2670273,1,40.17879747,39.80590717,0.291772567,49.13310673,52.34500931,50.30732875,48.11834246,1.351296536,135.9335443,186,1896,6.813606494,257730,367101,4716,363,327,146,263,223,94,145,95,28,63,80,10
1756,2401,1837,0.955906369,165.5807358,1,39.57915718,39.74316629,0.229308756,47.28433822,49.81967483,47.97588768,46.69750948,0.818139298,131.8638952,193,1756,6.69740624,231553,326502,4845,353,305,136,247,205,83,130,76,20,64,80,10
2044,2862,2197,0.930359581,199.5157646,0,40.28669276,40.40117417,0.209568524,51.01471973,54.91812087,51.70055285,50.55248846,0.791567539,112.0234834,175,2044,7.001107045,228976,347105,4594,377,331,288,132,231,183,142,89,33,65,80,10
1817,2352,1890,0.961375661,176.8172798,1,40.25866813,40.06824436,0.317629355,48.09860968,51.10772936,49.47478595,46.91273173,0.986795803,137.5310952,201,1817,6.798353308,249894,353517,4793,363,164,295,132,236,190,78,106,43,66,80,10
1730,2401,1814,0.953693495,167.4386002,1,40.32369942,39.97687861,0.297286183,46.93297788,50.009999,48.10485136,45.92995498,1.251530518,137.0439306,203,1730,6.702166923,237086,330915,4872,349,160,282,128,224,178,68,100,39,67,80,10
1937,2652,2022,0.957962413,187.3441918,0,39.91275168,40.17759422,0.205247999,49.66150419,52.77309921,50.27048799,49.20022917,-1.13681089,135.9762519,196,1937,6.941101648,263386,380827,4696,373,321,286,128,227,179,117,60,13,68,80,10
1937,2652,2022,0.957962413,187.3441918,0,39.91275168,40.17759422,0.205247999,49.66150419,52.77309921,50.27048799,49.20022917,-1.13681089,135.9762519,196,1937,6.941101648,263386,380827,4696,373,321,286,128,227,179,117,60,13,69,80,10
1803,2401,1867,0.965720407,165.4386002,1,39.77981143,40.03882418,0.205551743,47.91295127,50.44799302,48.4669085,47.43195821,-1.336600353,149.9839157,209,1803,6.752045006,270421,376768,4795,351,316,143,254,212,90,132,82,25,70,80,10
1974,2703,2117,0.932451582,193.8233765,1,40.20921986,40.00506586,0.180240922,50.1335702,54.81788029,50.65044332,49.82091536,1.486674839,122.7943262,189,1974,6.992550506,242396,359036,4657,372,324,284,127,221,183,135,80,17,71,80,10
1804,2450,1903,0.947976879,170.645707,1,39.81374723,39.79157428,0.242007139,47.92623643,51.623638,48.72702584,47.27858911,1.165519342,133.9634146,190,1804,6.759180681,241670,338547,4802,354,313,142,255,214,86,133,77,24,72,80,10
1809,2450,1895,0.954617414,170.8172798,1,40.10834715,39.8291874,0.183997839,47.9926071,50.6359556,48.46540437,47.63793745,1.167656073,125.6456606,175,1809,6.71272914,227293,325582,4793,354,309,142,253,211,87,138,90,23,73,80,10
1953,2650,2054,0.950827653,179.4386002,1,39.70199693,39.59600614,0.21938785,49.86618926,53.60037313,50.53480178,49.30365906,1.492907363,122.8233487,180,1953,6.975238486,239874,359856,4655,371,329,286,129,223,180,130,75,22,74,80,10
2262,3186,2456,0.921009772,223.137085,0,39.93412909,40.06984969,0.38407144,53.66626361,60.7289058,56.00795614,51.71233514,1.28046473,110.0839965,175,2267,7.101534947,249378,379785,4411,397,353,312,275,230,181,141,80,20,75,80,10
1883,2600,1967,0.957295374,175.645707,0,40.21402018,39.99893787,0.304881744,48.96437545,52.95280918,50.25030191,47.85789585,1.318158718,136.929368,190,1883,6.812731178,257838,368745,4726,361,324,147,260,219,93,146,92,32,76,80,10
1990,2809,2113,0.941788926,186.0304833,1,39.68241206,40.06984925,0.171168529,50.33633572,53.71219601,50.78386602,50.03438577,0.623956059,112.2839196,174,1991,6.932779975,223515,338704,4632,375,328,287,128,227,185,134,79,25,77,80,10
1891,2499,1980,0.955050505,178.0954544,1,40.52882073,40.51348493,0.193127016,49.06827875,51.97114584,49.61025706,48.67628267,-1.569369047,131.2908514,180,1892,6.824717748,248352,355485,4725,368,319,146,262,217,90,146,91,36,78,80,10
1805,2500,1901,0.949500263,173.8528137,1,39.55401662,40.13462604,0.186889914,47.93951792,50.99019514,48.43030641,47.57700621,0.963353566,138.0432133,195,1805,6.779803953,249168,354751,4798,354,312,143,258,212,87,137,81,18,79,80,10
1935,2703,2041,0.948064674,177.6812409,1,40.74315245,40.46666667,0.201233282,49.63585921,53.46026562,50.23242717,49.20483977,-1.161446263,127.9762274,181,1937,6.955573926,247791,367723,4675,369,325,286,127,222,181,130,66,19,80,80,10
1885,2703,2002,0.941558442,181.9594155,1,39.67161804,40.08647215,0.238630193,48.99037193,53.60037313,49.79329786,48.35479509,1.54863342,134.1501326,184,1885,6.818342115,252873,360645,4734,364,320,147,259,216,93,142,94,31,81,80,10
1845,2500,1918,0.96193952,171.6812409,1,40.09701897,39.73116531,0.311125585,48.46779302,51.03920062,49.76758302,47.29755854,0.888731309,135.8243902,200,1845,6.825338113,250596,352499,4760,366,319,143,258,215,86,141,88,24,82,80,10
2345,3306,2455,0.955193483,197.0304833,1,41.25842217,39.891258,0.27206451,54.6419869,59.03388857,55.79101665,53.68652454,0.93941729,139.4916844,187,2345,7.122784091,327108,450410,4291,414,370,333,289,246,193,145,93,26,83,80,10
2179,2862,2246,0.97016919,178.6101731,1,39.97659477,39.59293254,0.234342769,52.67246879,55.36244214,53.45005427,51.9616859,0.924894873,183.211106,255,2179,7.353093901,399217,532542,4433,391,351,315,142,252,206,161,105,44,84,80,10
1923,2550,1987,0.967790639,167.8528137,1,40.20124805,40.27197088,0.197337418,49.4817102,51.66236541,49.99725261,49.01408804,0.952861026,138.9188768,189,1923,6.853302492,267141,387496,4680,366,323,287,128,224,179,128,70,15,85,80,10
2018,2756,2141,0.94255021,195.6162697,1,39.70317146,39.58820614,0.21308168,50.68922372,54.5710546,51.36735357,50.18767093,-0.608029799,115.1536174,185,2019,6.999193525,232453,346153,4618,378,328,291,130,228,178,132,90,27,86,80,10
1857,2550,1954,0.95035824,177.3380951,-1,40.31987076,40.21270867,0.246875478,48.6251564,51.97114584,49.46448813,47.93342429,-1.535733755,145.0748519,195,1857,6.976795167,269404,402094,4763,361,316,142,258,213,90,135,88,34,87,80,10
1857,2550,1954,0.95035824,177.3380951,-1,40.31987076,40.21270867,0.246875478,48.6251564,51.97114584,49.46448813,47.93342429,-1.535733755,145.0748519,195,1857,6.976795167,269404,402094,4763,361,316,142,258,213,90,135,88,34,88,80,10
1846,2499,1948,0.947638604,180.1665222,1,39.87432286,39.6695558,0.33212243,48.48092614,52.17278984,49.99369108,47.15586351,1.018603325,146.5341278,198,1846,7.046069004,270502,427577,4767,361,317,146,260,213,88,141,85,22,89,80,10
1821,2450,1910,0.953403141,172.373629,1,40.20483251,40.52059308,0.204296729,48.15152345,51.2445119,48.71396354,47.68653774,-1.308785938,132.9763866,184,1821,6.799699293,242150,350089,4787,357,310,142,254,212,86,137,86,29,90,80,10
2072,2915,2244,0.923351159,220.4446968,0,40.97297297,39.86341699,0.232149557,51.36294712,56.32051136,52.20571859,50.77946375,0.869219065,129.9705598,196,2076,7.232613282,269635,413450,4583,389,339,293,130,231,183,141,86,25,91,80,10
1980,2756,2127,0.930888575,193.6518036,-1,39.47424242,40.06919192,0.238030262,50.20970323,54.3783045,51.06626644,49.59850645,-1.140236847,137.4611111,194,1980,7.150300227,272173,410250,4653,378,328,148,270,227,95,154,104,43,92,80,10
1729,2401,1816,0.952092511,165.6812409,1,39.67611336,40.08906883,0.276820006,46.91941147,50.009999,47.9214398,46.04875566,1.05676691,140.5679584,193,1729,6.767775633,243042,350145,4870,343,156,282,126,220,178,72,103,50,93,80,10
1756,2401,1841,0.953829441,170.1309883,1,39.99487472,39.62471526,0.294167008,47.28433822,50.92150823,48.42676918,46.28407994,1.157129052,136.5279043,188,1756,6.754355828,239743,342680,4847,351,307,140,250,202,83,130,77,13,94,80,10
1957,2652,2075,0.94313253,187.6162697,1,40.30148186,39.58712315,0.191806702,49.91722938,53.36665626,50.46829729,49.53123842,-1.164814759,134.924374,186,1961,6.974053025,264390,382843,4666,376,327,287,126,220,177,128,76,17,95,80,10
1804,2400,1881,0.959064327,164.6101731,1,39.96064302,39.64745011,0.252919739,47.92623643,50.80354318,48.75986349,47.17454691,1.551957382,185.27051,255,1804,7.102730793,334228,466480,4792,350,314,142,254,207,88,135,86,32,96,80,10
1765,2350,1859,0.94943518,170.6812409,1,40.52351275,40.47422096,0.366754707,47.4053562,50.6359556,49.2712674,45.83793115,1.283365565,130.0583569,194,1765,6.870181991,229553,368766,4838,348,308,140,244,199,84,130,84,25,97,80,10
2047,2809,2140,0.956542056,184.9594155,0,40.42501221,39.82022472,0.324598945,51.05214342,55.03635162,52.55611802,49.71029598,-0.898869322,143.8724963,201,2047,7.113980761,294507,425420,4576,383,338,298,133,234,189,145,87,17,98,80,10
1977,2652,2053,0.962981003,181.509668,0,41.07840162,39.93474962,0.333674598,50.17165116,53.48831648,51.73029418,48.76554394,0.788273853,137.2261002,188,1977,6.912113639,271296,379936,4642,375,324,289,131,229,184,133,77,16,99,80,10
