area,bbox_area,convex_area,solidity,perimeter,euler_number,centroid-0,centroid-1,eccentricity,equivalent_diameter,feret_diameter_max,major_axis_length,minor_axis_length,orientation,mean_intensity,max_intensity,total_area,entropy,obj_intensity_sum,total_intensity_sum,distance_bin_0,distance_bin_1,distance_bin_2,distance_bin_3,distance_bin_4,distance_bin_5,distance_bin_6,distance_bin_7,distance_bin_8,distance_bin_9,patchID,patchsize,object_size
641,899,680,0.942647059,102.4974747,1,39.61466459,40.09204368,0.396980987,28.56827871,31.78049716,29.91478297,27.45659053,-1.321424183,159.2371295,246,641,5.222825778,102071,181433,5759,122,104,94,84,72,61,48,33,23,67,80,6
662,930,696,0.951149425,100.3259018,1,40.40785498,40.43353474,0.386740565,29.03247455,32.01562119,30.30258702,27.94469901,-0.979854927,147.3081571,232,662,5.514087427,97518,190212,5738,121,107,96,84,74,65,51,37,27,68,80,6
749,1056,800,0.93625,111.9827561,0,39.76368491,40.35514019,0.421090676,30.881328,35.34119409,32.53908161,29.51355049,-0.826997341,95.84779706,156,749,5.28852265,71790,132636,5791,113,100,89,78,69,58,47,33,22,69,80,6
734,1024,776,0.945876289,104.4974747,1,39.69209809,39.77384196,0.458301323,30.57053853,33.61547263,32.47404573,28.86283059,-0.820562442,106.5844687,174,734,5.253230096,78233,146990,5789,112,102,90,80,69,59,45,33,21,70,80,6
790,1152,868,0.910138249,121.0538239,1,39.80759494,40.09240506,0.521376854,31.71528402,36.68787266,34.47810194,29.42107929,-0.52868649,93.39746835,148,791,5.383708836,73839,137126,5609,145,118,106,93,83,74,62,48,62,71,80,6
647,870,678,0.954277286,107.9827561,0,40.25193199,40.10200927,0.386321722,28.70167217,31.06444913,30.13981076,27.79987933,-0.698254448,144.3230294,219,647,5.451328108,93377,184474,5753,130,126,126,124,98,43,0,0,0,72,80,6
632,899,668,0.946107784,97.66904756,1,40.1471519,39.67721519,0.383402716,28.3670124,31.57530681,29.60234657,27.34017276,-1.309463403,163.6787975,249,632,5.333401566,103445,182080,5768,116,104,92,84,74,60,48,34,20,73,80,6
638,930,684,0.932748538,108.3969696,0,39.87460815,40.03134796,0.339671747,28.50134785,31.40063694,29.60730223,27.84697185,-0.496217222,128.5454545,209,638,5.198978771,82012,163219,5762,133,124,121,118,96,46,0,0,0,74,80,6
675,960,722,0.934903047,111.6396103,0,39.68592593,40.30518519,0.308579016,29.31615071,32.24903099,30.24137629,28.7655582,-0.582198374,118.2977778,193,675,5.596319038,79851,175589,5725,134,124,123,120,108,66,0,0,0,75,80,6
725,990,767,0.945241199,107.4974747,1,39.94344828,40.24551724,0.404825299,30.3825389,33.37663854,31.85000254,29.12345279,-1.39220267,146.2275862,241,725,5.479714511,106015,181493,5802,111,101,89,80,66,55,42,32,22,76,80,6
710,960,758,0.936675462,106.2903679,1,39.63380282,40.42816901,0.365853171,30.06659403,32.984845,31.24092251,29.07507005,-1.518314542,146.771831,246,710,5.431808729,104208,178319,5814,109,100,89,78,66,53,43,31,17,77,80,6
597,812,630,0.947619048,92.66904756,1,39.98492462,39.52261307,0.297486626,27.57034654,30.3644529,28.30049684,27.01921973,-0.665151721,150.2629816,230,597,5.770765494,89707,209839,5803,112,100,92,81,69,57,45,41,0,78,80,6
645,870,678,0.951327434,97.42640687,1,39.54263566,39.67131783,0.383838193,28.65727667,31.6227766,29.87684936,27.58829372,-1.366756256,162.0031008,255,645,5.363669609,104492,185570,5755,115,104,95,86,72,62,48,34,29,79,80,6
653,841,675,0.967407407,94.66904756,1,39.80245023,39.92343032,0.268521935,28.83444854,30.6757233,29.40775735,28.32771541,-0.668549681,116.5022971,180,653,5.762193406,76076,160458,5747,113,104,96,86,75,62,48,36,33,80,80,6
586,812,621,0.943639291,106.5685425,0,39.81228669,40.36518771,0.247823531,27.31516746,30.08321791,28.22911962,27.34851762,-0.861705022,144.6518771,222,586,5.260494347,84766,169012,5814,130,129,126,119,82,0,0,0,0,81,80,6
625,870,659,0.948406677,95.32590181,1,39.4992,39.7792,0.310410663,28.20947918,30.8058436,28.97960288,27.54808459,-1.354314141,163.6432,245,625,5.308031772,102277,188283,5775,116,102,93,80,70,61,48,33,22,82,80,6
576,812,617,0.933549433,112.8111832,0,39.515625,39.62152778,0.301513156,27.08110001,29.61418579,28.71353757,27.37726743,-0.821681433,157.3993056,226,576,5.731468767,90662,231562,5824,138,132,132,119,55,0,0,0,0,83,80,6
659,868,689,0.956458636,96.08326112,1,39.84218513,39.84218513,0.436844589,28.9666163,32.01562119,30.59523132,27.52154244,1.510495208,159.3854325,244,659,5.222242804,105035,179664,5741,115,106,98,86,75,62,49,37,31,84,80,6
712,1056,766,0.929503916,109.7401154,1,40.21207865,39.61938202,0.370664367,30.10891157,34.20526275,31.35703238,29.12337329,1.472949078,116.6853933,181,713,5.09061957,83148,136968,5687,131,111,99,88,79,68,55,41,41,85,80,6
591,812,620,0.953225806,92.66904756,1,40.27918782,40.36886633,0.257971986,27.43145222,29.68164416,27.97591804,27.02900028,-1.459764121,122.9238579,197,591,4.937074281,72648,125489,5809,111,99,88,79,67,57,44,30,16,86,80,6
605,841,632,0.957278481,92.91168825,1,40.20495868,40.27107438,0.169175242,27.75445774,29.83286778,28.00253357,27.59890468,1.539681813,156.9636364,239,605,5.161222443,94963,169796,5795,113,100,90,81,70,58,44,31,18,87,80,6
699,960,739,0.945872801,102.3259018,1,39.72103004,39.61373391,0.322499755,29.83277462,32.984845,30.73354535,29.09143811,1.437899216,149.204578,223,699,5.188954512,104294,173318,5824,108,98,88,78,63,53,41,29,18,88,80,6
613,840,642,0.95482866,96.32590181,1,39.64600326,39.58238173,0.334936018,27.93735565,30.41381265,28.84325743,27.17729608,-1.326990318,151.9755302,239,613,4.994127309,93161,159177,5787,117,100,90,80,70,60,46,34,16,89,80,6
602,841,627,0.960127592,97.98275606,0,40.28903654,40.12458472,0.276912883,27.68555952,29.83286778,28.36707368,27.25778006,-0.935817904,160.7259136,238,602,5.964145652,96757,234205,5798,120,118,118,114,94,38,0,0,0,90,80,6
750,992,779,0.962772786,102.0832611,1,39.89333333,40.496,0.350628122,30.90193616,33.24154028,31.95772133,29.92887814,1.129039941,143.4626667,227,750,5.413528673,107597,181072,5772,114,104,94,82,72,58,47,33,24,91,80,6
739,992,770,0.95974026,101.9116882,1,40.1556157,39.89986468,0.305117144,30.67448489,32.984845,31.47388763,29.97304983,1.261356749,137.5778078,215,739,5.309973172,101670,171932,5784,113,102,93,82,70,59,45,31,21,92,80,6
638,870,671,0.950819672,96.84062043,1,39.91065831,40.27586207,0.371268222,28.50134785,31.04834939,29.65484199,27.53528183,1.29007251,144.8871473,216,638,5.033497055,92438,152945,5762,115,103,93,84,73,62,50,35,23,93,80,6
772,1024,813,0.949569496,108.3259018,1,40.46373057,40.46243523,0.268341255,31.35188876,33.28663395,32.00127959,30.82759803,1.102792729,137.246114,214,772,5.439637546,105954,176584,5757,116,103,92,84,71,61,48,36,32,94,80,6
606,870,641,0.945397816,98.91168825,1,39.62706271,39.80693069,0.261930073,27.77738584,30.59411708,28.34484575,27.35523803,1.460027802,133.2277228,211,606,4.95326102,80736,131645,5794,119,99,89,80,69,55,45,30,20,95,80,6
738,992,783,0.942528736,108.0832611,1,40.21138211,39.95663957,0.278181612,30.65372382,32.75667871,31.34790142,30.11055259,1.224536318,134.2168022,214,738,5.245852838,99052,164887,5788,110,101,92,81,69,59,44,33,23,96,80,6
663,930,714,0.928571429,104.7045815,1,39.77526395,40.01659125,0.370522069,29.05439413,31.95309062,30.32787952,28.16925214,-0.448516276,124.6244344,206,663,5.287663285,82626,145836,5737,126,108,96,84,76,64,52,36,21,97,80,6
769,1056,823,0.934386391,107.7401154,1,39.89076723,40.31339402,0.444820119,31.29091258,36.7151195,33.14773548,29.68777257,-0.753059628,95.7373212,156,769,5.291713986,73622,131885,5761,115,103,93,82,73,62,48,38,25,98,80,6
734,960,775,0.947096774,113.2903679,-1,40.2493188,39.60081744,0.468628768,30.57053853,33.83784863,32.61055519,28.80800788,-1.111731228,153.8147139,242,734,5.760872834,112900,205517,5797,112,102,91,77,66,56,43,34,22,99,80,6
